ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
261.849,0.786172,0.492941,176.639,35.9048,0.288057,0.954861, 6.30429, 21.1474,0.445452,0.998665,12.3359,3.60574,0.721129,4.19006,0.64555,5.06497,0.43136,2.055,0.05,2.055,0.05,-395.173
304.317,0.714065,0.299214,171.912,22.8633,0.306729,1.2017, 12.2959, 26.3164,0.423819,0.999744,21.1363,3.47129,0.793042,4.29659,0.707396,5.54719,0.569304,2.055,0.05,2.055,0.05,-391.749
395.684,0.85455,0.321732,169.432,16.1088,0.28633,0.713328, 17.6932, 33.6445,0.440758,1.01498,31.1274,3.50742,0.642519,3.92772,0.622436,5.23255,0.527534,2.055,0.05,2.055,0.05,-400.568
257.543,0.819013,0.229216,190.506,13.7676,0.237195,1.02986, 12.866, 19.4062,0.389446,0.996234,24.0134,3.92639,0.727965,3.99619,0.656935,5.45777,0.521558,2.055,0.05,2.055,0.05,-397.193
268.807,0.81256,0.394699,180.732,23.4015,0.264416,1.09292, 7.88724, 21.4024,0.393536,0.994744,14.4104,3.81048,0.747747,4.08057,0.673575,5.3476,0.523627,2.055,0.05,2.055,0.05,-398.708
246.765,0.836736,0.463043,165.86,55.5658,0.262402,1.02385, 3.75547, 19.8093,0.437997,1.00385,8.43232,3.47694,0.629701,4.15729,0.669323,5.15597,0.44324,2.055,0.05,2.055,0.05,-395.72
290.238,0.743931,0.318489,188.361,29.0627,0.244166,0.951611, 8.1124, 21.8327,0.358825,1.00627,12.6353,3.40705,0.587187,3.99142,0.637103,5.16011,0.441519,2.055,0.05,2.055,0.05,-392.047
270.549,0.838176,0.489973,188.934,54.1973,0.351137,1.15412, 8.13011, 20.4624,0.371937,0.999653,19.0002,4.04336,0.879798,4.03217,0.637392,5.11012,0.463023,2.055,0.05,2.055,0.05,-409.843
255.131,0.730436,0.41212,162.033,30.5765,0.311528,1.15968, 6.02916, 22.085,0.433097,1.00814,11.4021,3.77376,0.863515,3.94711,0.649038,5.15992,0.488715,2.055,0.05,2.055,0.05,-405.32
327.665,0.698715,0.441514,199.211,51.9632,0.26776,0.906777, 6.49912, 23.2718,0.350367,0.98791,10.7803,3.94097,0.91348,4.06645,0.653238,5.00509,0.436391,2.055,0.05,2.055,0.05,-400.604
389.069,0.739311,0.606036,214.518,60.824,0.231313,0.886707, 11.5738, 27.1915,0.320563,0.985384,9.04133,3.8966,0.72107,3.99884,0.629065,5.03787,0.46638,2.055,0.05,2.055,0.05,-386.231
326.962,0.774259,0.320117,216.55,19.0076,0.278756,0.873603, 7.81599, 22.4925,0.337686,1.00871,12.1393,3.43255,0.603727,4.43893,0.738439,5.51959,0.53333,2.055,0.05,2.055,0.05,-376.105
481.379,0.708376,0.540613,208.553,54.9895,0.192379,0.906761, 14.6181, 34.4639,0.34024,0.987839,29.4699,4.01761,0.882031,4.06386,0.643406,5.82309,0.617151,2.055,0.05,2.055,0.05,-383.865
293.203,0.920486,0.336068,208.618,19.7436,0.239257,0.915441, 5.04624, 19.5119,0.387311,1.01441,7.25939,3.82066,0.888447,4.29157,0.702807,5.47791,0.513856,2.055,0.05,2.055,0.05,-389.588
303.85,0.831392,0.328554,183.539,27.6484,0.222969,0.991629, 10.1222, 21.9969,0.408504,0.992805,15.8944,3.48323,0.638816,4.19639,0.67506,5.35693,0.497651,2.055,0.05,2.055,0.05,-387.622
364.992,0.823851,0.334648,217.818,23.7259,0.264817,1.0757, 9.80902, 24.1892,0.32457,1.00403,10.9683,3.78794,0.645203,4.04227,0.633683,5.36049,0.504052,2.055,0.05,2.055,0.05,-393.355
305.144,0.857775,0.226127,185.429,9.61566,0.310957,0.940108, 13.9424, 24.2462,0.394502,1.00886,33.4886,4.14162,0.781028,4.25675,0.68779,5.49088,0.566527,2.055,0.05,2.055,0.05,-381.818
310.143,0.730599,0.188416,201.683,10.1087,0.29822,1.10479, 8.31998, 23.2304,0.376877,1.01159,11.961,3.38409,0.687906,4.2212,0.679346,5.48821,0.523239,2.055,0.05,2.055,0.05,-388.418
