ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
359.281,0.742853,0.567124,188.304,89.5497,0.283199,0.980222, 10.9806, 27.6322,0.386981,0.99935,23.72,3.48675,0.584772,4.1276,0.686206,5.39045,0.525269,2.055,0.05,2.055,0.05,-405.573
369.625,0.650156,0.438916,191.671,52.757,0.203769,0.893186, 13.5641, 28.2976,0.349617,1.00607,26.3682,3.88895,0.642953,4.14069,0.656503,5.61002,0.552197,2.055,0.05,2.055,0.05,-390.163
295.916,0.819408,0.389222,183.501,27.6757,0.236373,0.807579, 6.41244, 23.01,0.371224,1.00991,10.8681,3.77681,0.56454,4.12342,0.687996,5.14865,0.489006,2.055,0.05,2.055,0.05,-402.834
271.85,0.883045,0.575023,176.941,61.6145,0.199449,0.907041, 7.40006, 21.0544,0.394315,1.01929,9.96646,3.57516,0.614319,4.23782,0.706644,5.60058,0.576975,2.055,0.05,2.055,0.05,-392.436
366.228,0.675585,0.406229,193.278,25.2032,0.233002,0.896007, 12.1715, 28.4588,0.375476,0.991831,15.7943,3.8278,0.707044,4.20802,0.705561,5.24443,0.543186,2.055,0.05,2.055,0.05,-395.411
329.63,0.798557,0.297651,162.156,9.5279,0.281309,0.903273, 9.76821, 27.2275,0.424671,0.999789,13.3443,4.2678,0.800837,4.05152,0.655934,5.61369,0.599442,2.055,0.05,2.055,0.05,-387.937
239.494,0.889853,0.211243,173.198,9.11922,0.237514,1.08534, 7.19995, 19.5846,0.392503,0.994543,12.0773,3.53385,0.607228,4.08343,0.671082,5.35978,0.53899,2.055,0.05,2.055,0.05,-399.92
211.151,0.898705,0.262111,150.419,13.2001,0.316174,1.16345, 4.82898, 18.8183,0.47649,0.995003,15.6018,3.7056,0.723471,3.74466,0.584064,5.27856,0.54049,2.055,0.05,2.055,0.05,-377.759
310.392,0.813824,0.259073,186.91,10.1649,0.244484,1.14324, 8.30522, 24.289,0.371502,1.0018,12.4387,3.56491,0.61262,4.09919,0.652179,5.33752,0.528006,2.055,0.05,2.055,0.05,-387.603
311.323,0.824124,0.401067,202.903,24.8284,0.219858,0.91873, 8.3424, 22.3668,0.348011,1.01051,11.438,3.29991,0.483631,3.99313,0.671066,5.21862,0.524967,2.055,0.05,2.055,0.05,-391.105
237.351,0.866775,0.230401,171.535,14.3983,0.353496,0.804205, 5.02408, 19.3788,0.390909,0.999706,7.75632,3.18802,0.52482,4.03079,0.662331,5.10613,0.452526,2.055,0.05,2.055,0.05,-381.382
353.922,0.795577,0.368951,159.144,33.9564,0.293262,0.811209, 9.23045, 32.282,0.407486,0.984905,15.7637,3.44537,0.557675,3.94792,0.631731,5.24142,0.542461,2.055,0.05,2.055,0.05,-375.035
268.129,0.856258,0.300918,164.601,11.1321,0.25929,0.953615, 7.14695, 22.8384,0.440715,1.0104,9.38376,3.94013,0.739219,4.09554,0.680185,5.1357,0.47763,2.055,0.05,2.055,0.05,-399.356
360.074,0.712144,0.558199,193.336,98.4126,0.320943,1.04074, 9.19959, 26.1305,0.384734,0.997701,11.814,4.15128,0.775279,4.41681,0.743107,5.59158,0.551451,2.055,0.05,2.055,0.05,-384.481
289.027,0.787898,0.519734,179.913,127.65,0.280843,0.916619, 6.32659, 22.504,0.400125,0.98441,10.7444,3.61473,0.683221,4.21645,0.676496,5.32812,0.474344,2.055,0.05,2.055,0.05,-373.701
269.6,0.748666,0.396083,177.782,31.6992,0.305715,0.977266, 6.57673, 20.5177,0.431706,1.00363,7.49079,4.41783,0.96681,4.12818,0.63285,5.64362,0.571724,2.055,0.05,2.055,0.05,-395.505
258.878,0.791446,0.359194,157.629,34.1413,0.30852,1.17708, 9.4053, 23.4985,0.476203,1.01036,15.3417,3.54165,0.649861,3.82617,0.584437,5.27735,0.482932,2.055,0.05,2.055,0.05,-381.452
322.177,0.800176,0.445606,166.667,52.7021,0.203585,0.884099, 9.97723, 27.3225,0.448422,0.998262,14.7521,3.48321,0.698242,4.02033,0.663496,5.08772,0.457126,2.055,0.05,2.055,0.05,-408.638
236.041,0.79385,0.301082,146.772,18.4423,0.267024,0.995147, 7.69364, 22.2952,0.481758,1.01521,15.4603,4.19753,0.880887,4.04236,0.675686,5.53203,0.547347,2.055,0.05,2.055,0.05,-383.774
329.711,0.777351,0.447709,182.109,28.0575,0.270628,0.877068, 7.26457, 25.0383,0.393526,1.0054,8.85814,4.59252,0.843806,3.80532,0.599058,5.17541,0.49561,2.055,0.05,2.055,0.05,-394.349
