N_ag1_age2_1951,N_ag1_age3_1951,N_ag1_age4_1951,N_ag1_age5_1951,N_ag1_age6_1951,N_ag1_age7_1951,N_ag1_age8_1951,N_ag1_age9_1951,N_ag1_age10_1951
262.529,562.647,627.075,83.6221,91.9245,5.71431,8.05485,3.18546,2.04014
296.813,422.509,720.893,99.0082,44.6701,17.3043,1.74347,1.41513,10.1452
389.251,364.468,651.357,75.593,10.4755,0.979424,14.4851,5.85613,1.31786
283.395,487.262,777.566,108.76,50.8462,19.5021,4.37141,0.363413,5.84601
417.619,691.297,486.706,83.9653,54.5072,26.5738,13.6436,0.947474,9.37231
318.501,470.32,560.777,166.565,56.6928,6.78539,14.6362,6.66803,1.42479
287.264,707.944,570.75,130.025,66.5202,37.6169,2.00014,2.33134,6.42829
413.281,929.218,462.452,117.722,123.176,33.7526,40.6111,6.17136,0.74986
342.292,512.01,679.152,187.588,96.974,25.251,1.32679,1.38391,5.29334
360.845,422.741,698.434,113.805,89.231,15.8861,0.371884,6.08035,13.3472
364.675,567.872,420.226,113.976,65.6329,8.38423,44.7538,9.68105,12.2021
188.536,817.338,541.048,71.5199,82.7439,7.7433,7.05105,3.07604,0.719558
382.967,734.656,502.018,170.955,73.123,5.80826,12.1019,0.0190387,2.8144
383.666,655.852,853.579,65.8096,91.9276,3.9354,2.57403,21.1486,15.7988
449.483,583.035,764.029,155.416,56.7422,3.25394,10.2243,0.237002,0.454351
261.729,595.158,705.83,82.9677,44.6339,4.15446,13.7187,0.311684,0.134792
248.071,566.063,782.984,229.927,69.9901,2.97909,3.06383,3.81605,1.47939
315.442,713.308,561.321,227.693,97.421,3.25923,8.81117,3.87544,0.294638
297.817,503.585,581.72,128.768,70.9571,2.12587,0.067169,7.73322,0.385389
326.717,627.91,556.595,167.921,65.2745,20.3056,0.21681,12.4118,0.386527
324.449,544.316,611.012,83.7437,79.9675,7.20013,9.75552,15.5285,7.88299
360.62,479.257,655.435,123.378,84.8379,33.0462,9.49386,21.5584,3.71613
623.576,588.182,776.625,140.35,51.6718,7.36483,29.5507,1.7433,8.86898
320.287,457.507,496.513,225.717,65.8292,4.19941,2.00633,1.67532,12.901
556.431,743.006,519.953,154.135,22.7861,6.11703,0.557175,1.27756,21.004
417.735,548.276,450.282,128.335,60.0254,43.1802,0.32223,0.0756387,3.39412
210.325,540.639,573.428,105.767,73.7625,2.29844,0.188673,12.7027,12.8812
252.43,635.365,592.377,42.7695,38.5691,2.59308,0.411209,8.6017,0.392212
313.085,598.115,823.363,90.2753,44.6882,6.87769,1.23491,0.746904,4.53016
383.658,637.443,695.743,85.2246,55.9525,0.185575,3.34494,0.432342,24.1951
399.238,643.922,805.82,194.108,30.8825,26.6235,10.1111,0.261916,5.58212
456.826,610.567,539.391,115.692,48.623,3.89562,1.73333,1.23056,26.7108
472.219,594.6,521.73,162.49,111.146,2.98766,5.05235,10.4428,21.7727
406.027,619.088,448.271,135.67,122.933,5.14438,6.21117,2.37037,6.14059
328.241,557.311,640.784,82.0335,50.9947,2.80625,20.0263,0.28693,22.4987
394.44,363.137,564.725,93.242,52.7829,2.849,10.1582,0.328123,4.02269
378.142,440.376,651.802,111.578,35.1916,3.17033,23.4421,14.041,1.87903
603.428,787.847,618.179,93.6776,36.2776,7.53487,6.5903,0.900832,3.12894
816.643,642.596,581.146,103.029,54.2616,1.98413,22.2918,8.73377,29.1413
594.974,879.136,514.238,140.803,21.9102,1.34736,28.1694,16.0421,12.8438
527.164,504.454,929.208,128.398,54.9999,2.8701,11.5338,1.07207,20.1714
289.978,698.53,556.985,128.609,75.4396,1.55399,7.21578,8.82094,2.14525
323.145,644.873,490.934,136.833,91.8964,63.8525,5.15324,10.1542,2.93583
328.652,577.533,571.011,161.865,43.7846,29.3731,5.82343,2.2594,2.83386
194.271,458.834,468.987,52.2662,58.6021,4.11784,30.5811,0.25123,13.8924
294.464,699.196,556.762,145.366,56.8946,9.1437,22.5309,0.13334,5.39357
407.531,461.247,496.86,131.202,46.7059,2.26737,25.4362,1.99894,4.54924
317.738,447.428,337.963,140.299,87.4476,9.93677,7.12244,1.26308,4.3289
258.178,393.084,422.244,102.106,50.4726,15.1965,19.7795,0.280595,7.24864
695.072,423.75,798.976,90.1197,29.1023,36.3865,5.85856,10.4882,6.11658
497.208,760.029,500.174,234.553,84.7072,8.58543,1.91557,7.44821,7.67376
319.126,367.727,530.081,143.759,33.9551,13.568,44.0829,51.8559,2.44625
205.763,377.633,443.923,128.994,113.67,11.4864,16.1651,1.31172,32.3826
419.636,645.84,497.358,113.246,64.9467,5.18113,42.1283,0.0923408,7.90968
504.544,932.488,520.416,220.962,60.3373,8.37631,10.5735,0.741108,1.00851
375.78,763.139,702.062,124.923,102.627,14.6228,0.217995,4.74032,0.679639
297.768,797.12,438.088,112.263,30.0041,4.99638,1.1661,7.06979,10.4622
603.748,789.881,449.405,166.011,65.2467,20.8242,1.58987,12.1024,8.32055
437.986,595.345,605.195,109.531,48.1715,6.20362,17.0293,0.450313,16.4527
422.542,796.543,576.48,125.364,99.8025,0.398599,7.47053,13.1537,9.8037
393.972,588.708,592.198,117.802,47.2487,3.43851,0.554142,8.93626,2.85953
390.195,585.434,697.571,148.457,27.4778,3.83694,1.87967,8.96618,5.20673
254.272,353.84,571.322,262.178,37.5599,3.36922,4.23762,0.260088,20.0872
652.637,653.487,495.101,221.454,37.0223,42.9431,9.08855,0.478471,2.95962
535.444,789.445,718.657,151.792,82.6561,10.9133,0.0602781,5.95504,1.26141
502.425,520.747,578.584,163.751,31.9162,0.441776,3.51405,8.31014,6.0782
377.381,642.559,499.248,141.06,54.1777,14.6437,4.62608,0.449467,46.0396
471.212,589.841,466.506,133.609,80.0222,61.9227,4.08174,0.20636,8.52767
370.317,660.998,559.477,130.196,93.0022,6.58134,1.47073,1.84099,8.87933
330.937,653.832,759.333,190.819,36.7599,21.1631,0.462842,37.9247,2.55212
336.497,448.742,623.94,115.76,20.2127,14.1626,9.01608,20.8973,13.0531
246.57,493.582,430.986,132.563,66.9181,7.9866,0.648427,15.277,10.2238
271.542,381.108,409.225,123.053,153.989,13.025,8.90169,0.495283,22.3178
254.321,382.635,598.098,105.976,29.4849,8.4774,4.29346,6.69942,7.82832
243.567,365.306,487.065,61.3841,48.981,39.6987,6.31685,4.63061,4.95229
519.029,504.985,562.37,113.352,89.8891,21.1113,1.22803,5.2718,6.15763
219.003,597.17,396.408,134.748,52.264,8.7477,10.908,8.24548,2.57143
285.485,824.874,457.314,113.773,143.414,10.3935,23.6761,2.42491,1.13834
335.008,736.864,543.045,74.3652,43.3145,16.4318,0.877538,0.952294,10.6793
306.08,535.314,502.071,53.2008,66.0002,0.970917,8.34531,13.5283,24.7391
413.913,401.518,470.789,96.8088,52.1873,3.91139,1.76412,10.3013,3.76233
314.272,400.859,555.592,143.492,44.8256,29.9946,8.53536,1.17409,3.56616
448.566,501.172,587.3,186.627,75.333,31.1333,1.45051,4.56201,1.3066
316.777,868.846,644.037,290.985,58.1928,37.9593,0.0111864,25.6985,7.52565
308.582,668.654,911.773,146.538,32.4091,3.82034,5.63612,23.6107,2.85797
400.746,848.88,920.91,266.71,64.3581,23.3999,2.41775,7.26231,8.22756
369.203,635.956,673.732,199.01,25.3132,15.3594,4.728,18.9147,11.8162
405.363,634.764,472.893,90.8866,38.1001,15.0684,1.54595,7.65575,5.36956
314.729,388.938,605.92,174.58,46.5509,5.66553,0.740568,1.57624,29.3383
619.444,892.303,517.929,170.839,69.3614,5.46676,3.11562,10.0498,13.4363
349.954,860.156,757.055,109.141,34.3027,20.186,0.207989,0.938495,2.19541
457.763,982.705,758.905,202.788,29.1666,7.45009,2.78677,0.382889,3.27679
465.579,675.942,912.047,114.661,55.8029,21.4479,12.9452,10.1711,0.868203
353.406,447.514,723.352,176.272,21.3934,0.795158,17.1385,8.72976,11.6033
218.568,893.84,499.158,86.0036,18.6762,4.40961,33.7097,3.28783,6.79608
490.034,451.653,780.351,233.379,26.4372,1.66619,0.233532,48.6441,0.439355
433.028,531.93,581.814,240.918,35.5995,0.87634,0.0483014,7.11045,8.83541
342.201,770.691,522.64,67.6804,101.705,1.13158,0.630604,27.5456,9.68979
473.631,1019.06,367.701,152.122,187.894,0.280105,3.55806,23.1225,1.47663
354.251,516.288,481.116,112.204,122.406,2.60652,2.97233,6.40534,5.17821
203.447,526.019,604.945,94.2198,56.1884,14.2903,8.84316,0.698308,11.8789
333.409,445.327,601.391,125.01,51.0595,11.1601,2.18234,0.0420577,9.91893
425.12,805.396,659.125,63.5612,119.611,2.79717,43.0664,0.62427,5.25879
488.703,733.927,441.091,141.348,88.6956,37.6618,3.21558,0.959787,7.18094
280.015,534.442,461.407,72.989,37.9579,1.98777,4.58637,11.4663,12.1511
336.021,604.562,603.795,119.722,51.8299,5.44423,4.81911,1.39134,22.9483
361.115,428.64,517.522,135.421,33.1596,4.53079,2.24792,5.91301,6.50333
519.963,842.58,821.087,188.752,56.3693,2.27661,8.94494,18.4206,10.0341
502.889,815.709,775.051,94.3405,36.4688,10.1303,3.70717,1.1851,14.5559
280.363,582.934,733.006,168.044,51.2416,3.26629,2.20123,3.80741,10.1463
443.434,692.021,486.779,129.753,37.7226,58.9518,9.79387,2.20982,0.902309
266.309,729.743,657.865,114.601,32.0073,2.06815,1.0472,5.91963,22.6369
