ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
393.891,0.663092,0.580381,216.303,380.627,0.287222,1.20997, 22.058, 63.4209,0.507948,0.990974,34.2064,5.15924,1.10934,3.34619,0.447997,5.71792,0.551106,2.055,0.05,2.055,0.05,-765.12
323.25,0.791688,0.281652,199.08,140.442,0.288528,1.4573, 27.2635, 57.5401,0.547761,1.01114,23.3845,4.04278,0.875056,3.23324,0.402356,5.64232,0.529423,2.055,0.05,2.055,0.05,-773.89
319.041,0.673113,0.305479,201.045,134.371,0.316632,1.65807, 35.326, 58.1386,0.561612,1.01667,24.6558,4.39424,0.926337,3.18905,0.378279,5.68449,0.535403,2.055,0.05,2.055,0.05,-758.516
324.331,0.606187,0.230528,173.013,49.948,0.31449,1.08901, 34.6579, 68.2528,0.594304,0.998682,28.9899,5.57114,1.26515,3.14064,0.391654,5.5359,0.516933,2.055,0.05,2.055,0.05,-765.474
406.169,0.509042,0.484705,190.729,180.325,0.291109,1.1696, 39.1607, 74.0863,0.515143,1.00118,15.9895,5.11516,1.08493,3.28448,0.454568,5.55621,0.514037,2.055,0.05,2.055,0.05,-749.998
277.073,0.759484,0.49533,192.568,192.328,0.292112,1.38008, 26.1517, 53.5486,0.586812,0.993801,28.2109,4.9316,1.11186,3.15622,0.389145,5.60002,0.542529,2.055,0.05,2.055,0.05,-763.956
302.304,0.759563,0.460419,183.297,212.405,0.219616,1.04889, 45.6382, 61.0612,0.55704,0.993287,41.2102,4.59873,1.00248,3.24397,0.416499,5.6246,0.541716,2.055,0.05,2.055,0.05,-762.135
411.665,0.554497,0.543351,197.685,292.37,0.251877,1.26545, 30.4014, 72.896,0.583146,1.00865,18.8889,4.80146,1.04273,3.30875,0.431794,5.6274,0.518775,2.055,0.05,2.055,0.05,-734.142
343.212,0.69255,0.323092,221.917,72.1908,0.332379,1.07996, 21.9343, 53.6253,0.515981,0.997428,18.6109,5.30495,1.18143,3.49981,0.480628,5.69572,0.533674,2.055,0.05,2.055,0.05,-765.339
463.915,0.570956,0.323474,209.592,195.843,0.196515,1.0719, 86.4816, 84.7873,0.515315,0.989451,31.9305,5.12279,1.08294,3.32554,0.451442,5.61429,0.51993,2.055,0.05,2.055,0.05,-746.598
349.687,0.7579,0.513881,207.492,306.625,0.302043,1.1987, 61.2521, 62.3739,0.530823,0.986159,45.4627,4.59586,0.982539,3.28832,0.414386,5.64484,0.522569,2.055,0.05,2.055,0.05,-752.122
346.375,0.712894,0.473313,207.317,238.699,0.314182,1.00193, 29.8167, 61.321,0.559186,0.997815,29.2865,5.40436,1.19735,3.28376,0.409158,5.71346,0.543957,2.055,0.05,2.055,0.05,-773.856
328.727,0.768914,0.512265,218.79,143.105,0.234473,1.24619, 19.8419, 54.1453,0.510694,0.983038,18.0151,5.80071,1.32605,3.47919,0.49311,5.7018,0.531859,2.055,0.05,2.055,0.05,-763.009
361.208,0.593893,0.41017,204.326,119.087,0.265323,1.11929, 33.853, 62.0539,0.581109,1.0013,26.4189,4.89124,1.12101,3.3019,0.425005,5.70044,0.544605,2.055,0.05,2.055,0.05,-760.43
