N_ag1_age2_1951,N_ag1_age3_1951,N_ag1_age4_1951,N_ag1_age5_1951,N_ag1_age6_1951,N_ag1_age7_1951,N_ag1_age8_1951,N_ag1_age9_1951,N_ag1_age10_1951
838.37,513.299,292.022,11.3609,17.0775,15.836,0.142571,66.3196,11.9746
973.126,531.583,238.312,1.78086,76.0325,0.657629,4.92463,7.48454,0.648855
1720.22,902.711,299.677,4.229,13.5654,27.471,2.9666,2.73247,41.4112
954.654,961.486,315.001,16.0493,19.7247,26.5149,7.26715,32.1702,0.314278
696.293,654.272,198.667,2.43829,3.51164,93.5269,22.1314,0.577859,16.1161
704.363,677.677,240.235,0.646297,18.6459,33.679,1.96451,0.0200786,4.93556
1247.52,533.734,289.194,4.66467,15.0171,19.2335,19.8812,5.43086,7.16677
1793.35,784.606,359.578,42.8228,2.69554,2.73213,14.9204,4.29487,56.4009
692.944,649.436,214.982,15.6229,7.49273,0.0828599,43.4794,1.79132,23.6456
962.828,759.15,279.307,3.7471,18.0664,21.3006,1.58666,2.00278,15.8735
1042.16,727.117,450.437,30.0639,16.0826,26.1111,0.493384,0.228246,146.457
651.157,807.408,296.716,21.2866,31.4027,18.6141,14.6715,5.24227,56.3624
1080.16,690.852,444.315,58.3571,17.3912,4.41124,14.1882,3.5252,27.2047
873.944,616.477,241.137,13.6562,76.7114,1.5087,28.9016,13.7536,2.9366
942.314,636.339,259.309,58.9978,7.0311,8.18733,0.592056,23.6748,0.762947
989.684,841.439,406.466,56.5554,1.08918,41.5848,0.0170931,0.0540968,0.984678
1531.16,1400.27,384.674,91.2688,1.0451,0.39123,0.439261,0.0229437,0.00516792
901.047,724.473,264.949,111.446,2.70909,0.0630949,0.414841,0.114745,0.889035
772.884,822.495,379.071,82.3847,0.0861096,1.13471,0.0737699,0.285233,3.0037
818.984,688.656,305.68,7.95568,2.35009,0.582977,0.765456,71.2221,36.5489
908.345,731.159,333.659,2.21813,8.32152,5.44528,0.0772034,3.4813,103.873
779.841,624.801,272.752,0.497358,53.0637,1.87494,6.78381,103.914,1.34236
860.595,686.793,253.295,0.285482,21.5508,19.584,1.37848,22.4367,26.3099
876.511,785.065,239.976,0.713363,23.9247,53.0881,2.29077,0.661908,1.86725
1237.25,849.343,321.565,13.7255,37.7069,9.17556,18.308,0.100018,0.31327
1271.14,834.422,419.263,44.4368,16.8509,5.49244,36.0942,47.8387,0.133679
1165.35,906.794,356.922,77.2614,7.23477,8.47818,31.9887,1.70451,0.971863
985.913,869.088,311.822,67.2663,11.7568,6.60366,6.86153,5.98852,3.75513
685.429,616.893,210.297,41.7477,17.3529,2.32072,28.9287,15.1701,15.9766
1233.93,658.525,446.378,55.4043,69.057,6.10497,36.8558,0.478806,0.472713
757.709,671.119,378.326,3.86295,35.9686,17.6179,7.001,32.7371,5.73628
1035.47,745.921,314.559,12.958,3.3939,152.419,2.28695,2.80718,0.519315
1310.6,694.837,226.349,30.6393,3.70873,1.24342,1.30454,13.4859,51.6456
1110.14,609.032,307.611,17.8492,67.8445,4.44642,8.48105,43.3896,82.7711
772.222,753.507,191.615,9.4791,11.6442,11.9366,0.270104,7.3556,38.0601
797.598,496.499,205.81,44.2752,1.07712,13.6363,11.7336,32.1363,1.32023
973.394,507.094,208.382,35.6047,0.83603,4.31962,21.9345,1.36269,39.7929
1230.44,735.255,295.152,68.3117,9.86385,71.195,17.7148,1.22043,1.60551
968.937,798.691,318.61,10.7218,56.7558,13.9053,7.97088,30.6808,0.346823
800.444,534.69,277.558,0.800609,0.827431,48.8658,35.0565,1.5326,20.5026
859.448,613.297,311.767,20.0885,0.785989,22.5594,18.1487,1.87058,15.8361
1165.91,973.619,297.991,1.50836,21.2737,16.7278,1.75515,23.9622,36.1383
1120.24,732.74,328.959,23.9631,18.8625,18.9583,38.9143,9.15836,43.3889
781.963,781.248,378.368,47.2829,11.2896,45.3405,8.31602,1.14045,37.7671
967.737,735.064,384.607,34.2751,18.4502,23.4726,17.6834,0.0490407,16.2515
825.85,617.509,298.357,0.73289,17.0267,4.36719,56.8834,0.116485,22.1576
1103.21,696.28,202.446,5.11728,66.9256,1.1434,57.6902,0.123702,6.19429
1621.33,1075.83,210.366,149.893,3.74607,0.896688,5.17737,5.14369,4.28393
1221.37,530.398,174.764,75.3206,3.44791,6.47771,2.00493,19.6018,0.0402933
896.508,619.066,258.43,4.71866,16.1449,20.4822,21.9079,25.9974,17.2279
1466.68,767.308,261.801,6.97699,49.4094,30.0014,37.6446,13.8265,0.744147
681.029,575.546,247.515,11.0946,58.2952,3.77307,8.99128,2.44839,0.56911
992.974,926.071,190.933,27.8773,37.8073,41.8434,1.20539,0.470555,0.867202
682.786,571.613,180.914,6.55374,32.9078,55.3791,2.97084,4.8226,4.70438
950.282,722.456,438.454,4.55047,28.7318,5.43704,29.9042,1.12332,3.66844
1345.26,781.272,239.328,3.74057,54.6168,17.1095,49.3894,26.4108,2.11854
1599.97,1031.21,323.134,123.598,2.37358,25.7676,2.49771,4.24905,0.651458
1830.84,953.987,435.703,231.032,25.5036,1.87237,0.543324,1.27635,1.55756
1160.65,835.29,449.667,13.6374,6.83785,16.9219,2.73972,0.786794,50.359
1155.38,753.783,271.627,41.039,2.85228,35.0699,11.7089,16.5377,3.38701
1234.03,762.025,205.997,69.6804,39.4318,12.4065,1.08772,11.8657,2.23608
1023.08,608.463,356.224,39.4643,40.2942,3.35168,20.5994,3.19644,43.9629
1855.83,1034.12,298.793,88.2295,92.1123,0.978112,0.846093,0.062176,3.31656
1116.9,916.74,386.598,0.730707,4.54481,28.2074,89.9741,34.3006,5.96265
880.6,1035.73,139.452,1.79985,30.1859,57.2414,3.06583,5.71163,6.71966
1008.99,784.052,251.662,3.01465,120.271,11.9186,13.9908,8.76077,3.50938
953.332,575.293,288.537,11.7289,14.2029,4.45713,51.5009,2.90568,6.14618
982.864,646.393,174.134,41.5958,15.0126,61.9648,0.398796,0.284035,16.6773
1309.3,598.25,329.422,102.723,11.6226,61.5202,16.0325,0.820359,11.1052
771.454,514.924,288.743,1.96285,27.2381,25.9366,34.6553,2.34372,2.03982
1108.64,778.454,312.195,7.65296,25.3188,20.7827,3.10957,23.6349,11.4244
1610.29,959.199,316.607,40.3243,74.7953,5.91997,0.631131,14.1619,0.304659
796.76,644.304,369.042,35.2539,11.1382,15.6151,3.35369,0.780303,8.32684
1097.41,654.038,255.423,29.0701,47.0094,4.47495,22.219,8.35006,0.793944
941.835,751.772,347.543,11.7291,36.9261,17.3619,20.1713,1.39443,1.98373
894.124,796.827,353.774,3.72221,73.9372,18.0831,87.1214,5.06286,2.76722
828.685,944.765,299.553,151.923,9.43321,1.03847,2.72562,1.96052,4.17524
751.015,681.898,328.094,12.5677,6.6019,0.27578,30.7649,32.2651,11.355
723.995,711.709,253.474,8.85455,12.8673,2.34737,31.3051,0.552744,4.00091
1409.25,1095.71,350.969,64.3313,13.1841,0.310372,44.7051,8.97273,2.80709
1531.35,727.926,298.744,42.6727,7.04956,53.496,0.838713,14.5485,3.038
1154.67,769.338,364.582,24.314,77.6706,4.35768,0.180519,21.0661,8.54979
2012.84,921.317,557.804,166.414,26.304,3.68344,25.9213,11.2177,0.385113
1696.76,787.292,295.53,17.0638,58.4234,14.0598,14.4269,25.9447,3.67744
783.045,804.727,230.88,2.99517,3.1303,7.49596,64.0498,10.3688,33.9108
744.201,609.946,261.007,88.5775,1.99448,6.92421,2.31113,0.909443,23.5562
1577.83,629.585,354.255,3.92796,12.0514,57.4138,3.63663,27.3546,19.6722
1450.07,1092.86,382.821,1.09736,33.9238,5.28651,1.40375,77.1316,44.8469
1287.15,1014.77,228.117,64.3555,19.7374,7.16359,28.5121,9.80693,1.28237
1143.22,729.763,339.932,9.84312,0.565961,6.41496,1.40441,22.9953,33.4393
1059.49,646.447,269.677,64.7982,1.25845,10.8538,0.160799,0.760131,3.3574
1388.91,885.527,254.729,89.9488,13.4192,1.10046,2.85747,3.04145,20.9464
1549.68,577.981,315.356,37.9954,8.30565,2.86031,15.404,0.257812,24.8602
769.528,560.223,257.455,3.74215,9.65325,2.47975,53.2743,4.11136,85.7754
1171.91,754.809,279.093,27.6493,14.3886,1.78016,1.38128,94.3859,2.72045
1320.17,758.925,257.697,64.8223,15.9863,4.81784,1.16434,1.65956,4.22795
1087.84,656.008,259.121,131.065,2.39374,3.71244,1.27472,1.67423,1.47369
1420.37,974.318,239.658,1.13582,37.4027,58.9619,1.26187,0.835949,0.166674
731.949,603.961,308.526,40.8406,0.477285,74.4673,19.8218,0.295457,2.71527
1072.2,741.657,302.95,113.016,0.108173,1.2466,4.61103,0.081056,14.8897
882.726,548.716,252.223,85.7036,0.0367148,13.2652,0.00980639,0.0201443,2.5317
1472.25,675.823,247.62,113.914,0.0744015,2.58552,0.752064,1.08065,2.25826
