ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
2085.29,0.641548,0.830525,1124.56,726.329,0.243495,1.29631, 99.1442, 166.695,0.919321,1.00221,99.6189,2.63376,0.290606,2.85184,0.3179,4.63821,0.396125,2.055,0.05,2.055,0.05,-1379.41
1533.41,0.68024,0.931257,1232.48,1064.52,0.46124,1.77384, 57.0978, 110.264,0.941697,0.994217,54.4921,2.64654,0.29188,2.9105,0.329084,4.68857,0.404541,2.055,0.05,2.055,0.05,-1382.38
1652.24,0.838451,0.791331,1215.98,1570.8,0.349965,1.69313, 106.646, 121.875,0.896789,0.996521,86.2765,2.65715,0.301052,2.90367,0.336798,4.69651,0.41739,2.055,0.05,2.055,0.05,-1393
1429.88,0.88739,0.713055,1247.02,889.318,0.295407,1.52345, 82.4433, 103.178,0.89128,0.989971,92.9221,2.65338,0.292265,2.9155,0.335875,4.75221,0.433433,2.055,0.05,2.055,0.05,-1385.7
1683.29,0.828809,0.480876,1325.13,306.832,0.290503,1.84599, 75.4859, 118.408,0.739459,0.990137,74.209,2.63632,0.285394,2.92855,0.334644,4.65393,0.408528,2.055,0.05,2.055,0.05,-1380.75
1717.25,0.758958,0.362063,1184.96,132.745,0.306251,1.43733, 69.6643, 129.072,0.909065,1.01313,60.5704,2.63968,0.293292,2.90441,0.332827,4.66103,0.410086,2.055,0.05,2.055,0.05,-1378.11
2553.96,0.774223,0.451746,1349.73,144.579,0.375363,1.20326, 112.278, 166.797,0.808577,0.991856,57.1426,2.62398,0.290846,2.90809,0.335488,4.64631,0.400112,2.055,0.05,2.055,0.05,-1388.58
1986.28,0.726395,0.668577,1294.03,342.764,0.277105,1.26307, 120.687, 131.268,0.870598,1.00161,71.8681,2.65256,0.296514,2.9396,0.342371,4.70079,0.409835,2.055,0.05,2.055,0.05,-1386.56
1794.72,0.707069,0.504929,1288.52,123.664,0.282725,1.67373, 84.3411, 123.408,0.854608,1.00611,52.8808,2.71342,0.32083,2.95897,0.354934,4.70304,0.406553,2.055,0.05,2.055,0.05,-1381.06
1743.63,0.706039,0.520582,1167.12,105.934,0.248736,1.58989, 168.089, 136.297,0.88448,1.00138,122.62,2.67261,0.300541,2.94415,0.349916,4.78579,0.428607,2.055,0.05,2.055,0.05,-1372.6
1867.1,0.819141,0.228962,1289.68,17.1835,0.361759,1.30299, 167.969, 141.223,0.789069,0.996837,163.352,2.64331,0.290688,2.88029,0.330156,4.72897,0.421311,2.055,0.05,2.055,0.05,-1373.94
1480.52,0.894888,0.42851,1182.63,129.968,0.358353,1.60584, 155.453, 120.449,0.857487,0.993481,147.408,2.70219,0.314486,2.9019,0.325755,4.70649,0.407124,2.055,0.05,2.055,0.05,-1370.55
1601.36,0.748627,0.38717,1091.96,85.867,0.373142,1.56587, 165.229, 136.002,0.941177,1.01272,132.594,2.61209,0.274055,2.94989,0.351297,4.69168,0.405609,2.055,0.05,2.055,0.05,-1364.26
1615.93,0.716564,0.341682,1197.52,83.6279,0.379071,1.55246, 99.9771, 129.899,0.822982,1.01518,80.0698,2.67064,0.302371,2.89566,0.336901,4.70307,0.409916,2.055,0.05,2.055,0.05,-1394.37
1784.67,0.685334,0.31888,1188.29,82.4546,0.322827,1.30004, 103.653, 138.507,0.855956,1.00302,92.7034,2.628,0.279187,2.85922,0.3196,4.65556,0.397731,2.055,0.05,2.055,0.05,-1395.31
1737.41,0.897946,0.396447,1197.31,154.36,0.272739,1.28267, 78.1421, 134.193,0.90267,0.991004,72.9412,2.71645,0.331677,2.91273,0.335203,4.68461,0.414114,2.055,0.05,2.055,0.05,-1380.62
1891.96,0.863582,0.285863,1091.36,33.6266,0.207704,1.11757, 127.565, 156.035,1.01196,1.00644,71.819,2.6959,0.306569,2.90582,0.329784,4.66295,0.397337,2.055,0.05,2.055,0.05,-1365.91
1706.05,0.795324,0.400248,1121.24,96.7425,0.296148,1.3505, 116.568, 131.639,1.08066,0.994483,99.5938,2.69164,0.307116,2.93345,0.335528,4.77011,0.424091,2.055,0.05,2.055,0.05,-1352.4
1716.83,0.86814,0.355831,1195.52,83.4797,0.227892,1.4946, 115.984, 130.667,0.895076,1.00244,101.55,2.6363,0.275029,2.91497,0.336865,4.73795,0.412704,2.055,0.05,2.055,0.05,-1375.4
1607.05,0.816408,0.272602,1148.46,80.3412,0.279514,1.31014, 73.929, 130.877,0.925661,0.993285,73.8929,2.62697,0.281746,2.87494,0.327509,4.64847,0.395246,2.055,0.05,2.055,0.05,-1375.13
1425.82,0.839945,0.378932,1057.39,127.847,0.320579,1.41153, 96.4716, 120.423,1.01501,1.0075,110.213,2.67383,0.303899,2.83647,0.320304,4.61518,0.394731,2.055,0.05,2.055,0.05,-1382.89
1769.81,0.608421,0.598584,1027.26,330.18,0.23119,1.46479, 93.3912, 155.238,1.03077,1.01439,82.3041,2.6394,0.282908,2.90194,0.333431,4.68354,0.406936,2.055,0.05,2.055,0.05,-1381.72
1862.74,0.549888,0.464551,1131.7,143.551,0.330632,1.68119, 72.3177, 151.004,0.917841,0.986891,68.5101,2.72492,0.32643,2.93455,0.353552,4.70562,0.412628,2.055,0.05,2.055,0.05,-1393.14
1733.57,0.629099,0.515485,1118.15,277.64,0.313828,1.37188, 48.6344, 135.775,0.950711,0.992953,34.5413,2.60941,0.28778,2.90234,0.342372,4.71307,0.418279,2.055,0.05,2.055,0.05,-1377.55
1707.72,0.736414,0.459278,1044.03,76.7165,0.326309,1.18395, 66.2342, 148.158,1.03813,0.994015,48.7019,2.63061,0.284144,2.89776,0.338981,4.68167,0.402265,2.055,0.05,2.055,0.05,-1370.88
1665.51,0.726954,0.583626,1081.14,187.097,0.306692,1.35446, 87.9404, 139.339,1.05523,0.986918,105.096,2.59461,0.264248,2.88334,0.330087,4.67739,0.407158,2.055,0.05,2.055,0.05,-1385.94
1910.65,0.718228,0.407227,1062.7,57.4904,0.289992,1.12947, 133.858, 164.238,1.02304,0.989158,105.058,2.57238,0.270912,2.94514,0.348425,4.6268,0.385654,2.055,0.05,2.055,0.05,-1365.47
1840,0.738314,0.606695,1177.81,351.809,0.290614,1.47589, 98.8267, 134.609,0.940113,0.996685,81.0221,2.69708,0.319824,2.90764,0.334958,4.64921,0.390988,2.055,0.05,2.055,0.05,-1380.67
