TAC,B2021,B2022,B0,04B0,03B0,02B0,B1951,B2022B2021,B202204B0,B202202B0,B2022B1951,F2020,F2021,F2021F2020,U2021,U2021U2020,PropAge3,PropAge4to10,UT,U20
0,20.8779,23.6863,53.999,21.5996,16.1997,10.7998,28.8535,1.13452,1.09661,2.19322,0.820917,0,0,nan,0,nan,0.425867,0.397326,0,0
0,11.8919,13.584,38.7512,15.5005,11.6254,7.75025,21.2969,1.14229,0.876361,1.75272,0.63784,0,0,nan,0,nan,0.341961,0.345437,0,0
0,13.6198,11.4085,53.2638,21.3055,15.9791,10.6528,22.2927,0.837641,0.535473,1.07095,0.511762,0,0,nan,0,nan,0.553864,0.291913,0,0
0,12.7151,11.256,42.5534,17.0213,12.766,8.51067,23.6429,0.885247,0.661285,1.32257,0.476081,0,0,nan,0,nan,0.342533,0.581525,0,0
0,6.59014,9.66457,43.6145,17.4458,13.0843,8.7229,28.917,1.46652,0.553977,1.10795,0.334217,0,0,nan,0,nan,0.21096,0.481,0,0
0,14.5458,18.3203,41.1887,16.4755,12.3566,8.23773,24.606,1.25949,1.11197,2.22395,0.744544,0,0,nan,0,nan,0.231476,0.472014,0,0
0,18.3858,20.3676,45.4827,18.1931,13.6448,9.09654,23.3737,1.10779,1.11953,2.23905,0.871391,0,0,nan,0,nan,0.435387,0.324109,0,0
0,16.114,14.689,50.1188,20.0475,15.0356,10.0238,24.6742,0.911567,0.73271,1.46542,0.595319,0,0,nan,0,nan,0.514505,0.35233,0,0
0,9.96805,9.38621,46.4962,18.5985,13.9489,9.29923,23.5363,0.94163,0.504677,1.00935,0.398797,0,0,nan,0,nan,0.314329,0.498453,0,0
0,9.54419,10.1258,50.2154,20.0862,15.0646,10.0431,33.7521,1.06094,0.504119,1.00824,0.300005,0,0,nan,0,nan,0.399271,0.416621,0,0
0,8.54416,10.2988,50.7569,20.3027,15.2271,10.1514,24.2601,1.20536,0.507259,1.01452,0.424513,0,0,nan,0,nan,0.297735,0.396994,0,0
0,29.0158,28.509,58.6364,23.4546,17.5909,11.7273,31.0955,0.982535,1.2155,2.431,0.916821,0,0,nan,0,nan,0.299072,0.549669,0,0
0,15.0887,11.6945,47.5574,19.0229,14.2672,9.51147,31.5681,0.775048,0.614756,1.22951,0.370453,0,0,nan,0,nan,0.439529,0.483796,0,0
0,5.12888,4.25013,49.9465,19.9786,14.9839,9.9893,30.736,0.828665,0.212734,0.425468,0.138279,0,0,nan,0,nan,0.218314,0.612978,0,0
0,13.2177,16.8926,46.9409,18.7763,14.0823,9.38817,29.0612,1.27803,0.899676,1.79935,0.581277,0,0,nan,0,nan,0.171965,0.737579,0,0
0,19.6112,29.6473,47.27,18.908,14.181,9.454,38.3521,1.51175,1.56798,3.13595,0.773029,0,0,nan,0,nan,0.110526,0.400973,0,0
0,42.1989,40.4485,51.4368,20.5747,15.4311,10.2874,33.4135,0.958521,1.96593,3.93186,1.21054,0,0,nan,0,nan,0.627511,0.315876,0,0
0,20.5894,26.9341,47.758,19.1032,14.3274,9.55159,26.6335,1.30815,1.40993,2.81985,1.01129,0,0,nan,0,nan,0.211023,0.495229,0,0
0,17.3554,19.5747,50.7874,20.315,15.2362,10.1575,29.2334,1.12787,0.963558,1.92712,0.669599,0,0,nan,0,nan,0.489381,0.29023,0,0
0,23.3297,29.3538,45.854,18.3416,13.7562,9.1708,25.8603,1.25822,1.6004,3.20079,1.13509,0,0,nan,0,nan,0.382631,0.420612,0,0
0,20.4824,24.839,44.7029,17.8812,13.4109,8.94059,23.4099,1.2127,1.38912,2.77823,1.06105,0,0,nan,0,nan,0.381636,0.296348,0,0
0,15.8236,19.661,44.2271,17.6908,13.2681,8.84541,23.4776,1.24251,1.11137,2.22273,0.837436,0,0,nan,0,nan,0.672998,0.230485,0,0
0,20.845,34.8852,40.3812,16.1525,12.1144,8.07625,25.345,1.67355,2.15974,4.31948,1.37641,0,0,nan,0,nan,0.187502,0.35266,0,0
0,22.9448,24.8874,36.0988,14.4395,10.8296,7.21976,30.028,1.08467,1.72356,3.44713,0.828807,0,0,nan,0,nan,0.578908,0.239947,0,0
0,33.568,36.2286,43.0004,17.2001,12.9001,8.60007,27.687,1.07926,2.10629,4.21259,1.3085,0,0,nan,0,nan,0.42682,0.333765,0,0
0,24.4932,22.0351,52.9783,21.1913,15.8935,10.5957,24.5859,0.899641,1.03982,2.07964,0.896251,0,0,nan,0,nan,0.641401,0.289868,0,0
0,11.7721,14.4758,41.7189,16.6876,12.5157,8.34379,24.0823,1.22968,0.86746,1.73492,0.601096,0,0,nan,0,nan,0.242224,0.444097,0,0
0,19.2968,19.6491,51.1099,20.444,15.333,10.222,26.9397,1.01826,0.96112,1.92224,0.729372,0,0,nan,0,nan,0.493186,0.395663,0,0
0,18.9404,22.432,50.1519,20.0608,15.0456,10.0304,29.8768,1.18435,1.1182,2.2364,0.750815,0,0,nan,0,nan,0.225924,0.540383,0,0
0,16.7281,19.4133,39.2154,15.6862,11.7646,7.84308,22.3771,1.16052,1.2376,2.47521,0.867552,0,0,nan,0,nan,0.482444,0.384889,0,0
0,11.0239,13.8924,42.613,17.0452,12.7839,8.5226,21.8908,1.2602,0.815031,1.63006,0.634622,0,0,nan,0,nan,0.28295,0.313607,0,0
0,20.7065,22.2618,61.1296,24.4518,18.3389,12.2259,20.4767,1.07511,0.910436,1.82087,1.08718,0,0,nan,0,nan,0.545,0.314102,0,0
0,14.28,16.0816,44.3865,17.7546,13.316,8.87731,33.7282,1.12616,0.90577,1.81154,0.4768,0,0,nan,0,nan,0.353776,0.364655,0,0
0,9.78906,11.1835,43.7501,17.5,13.125,8.75001,24.7006,1.14245,0.639059,1.27812,0.452764,0,0,nan,0,nan,0.512873,0.300934,0,0
0,15.8435,20.7468,44.7756,17.9102,13.4327,8.95512,29.422,1.30949,1.15838,2.31676,0.705147,0,0,nan,0,nan,0.306436,0.428539,0,0
0,14.6837,16.3853,44.7101,17.884,13.413,8.94202,24.709,1.11588,0.916195,1.83239,0.663131,0,0,nan,0,nan,0.389173,0.284278,0,0
0,24.0005,24.4432,50.3616,20.1446,15.1085,10.0723,31.6261,1.01845,1.21339,2.42677,0.772881,0,0,nan,0,nan,0.50989,0.412716,0,0
0,12.4511,15.9038,49.4163,19.7665,14.8249,9.88327,24.353,1.27731,0.804584,1.60917,0.653054,0,0,nan,0,nan,0.220454,0.44065,0,0
0,11.1729,12.6319,50.485,20.194,15.1455,10.097,28.0373,1.13058,0.625528,1.25106,0.450539,0,0,nan,0,nan,0.513039,0.235765,0,0
0,13.6346,15.2786,41.2788,16.5115,12.3837,8.25577,26.8381,1.12057,0.925326,1.85065,0.569286,0,0,nan,0,nan,0.314496,0.409003,0,0
0,17.2484,18.4994,39.306,15.7224,11.7918,7.8612,29.0587,1.07253,1.17663,2.35325,0.636622,0,0,nan,0,nan,0.441577,0.404827,0,0
0,17.6083,22.0906,52.5598,21.0239,15.7679,10.512,23.9322,1.25456,1.05074,2.10147,0.92305,0,0,nan,0,nan,0.340614,0.392171,0,0
0,21.9248,21.6343,55.0787,22.0315,16.5236,11.0157,24.9494,0.986749,0.981972,1.96394,0.867127,0,0,nan,0,nan,0.444861,0.36756,0,0
0,12.7602,9.85074,51.7492,20.6997,15.5248,10.3498,23.0622,0.771987,0.475888,0.951777,0.427137,0,0,nan,0,nan,0.481541,0.4404,0,0
0,6.74074,6.39027,46.2883,18.5153,13.8865,9.25766,26.5071,0.948008,0.345134,0.690269,0.241078,0,0,nan,0,nan,0.193048,0.669479,0,0
0,5.76289,7.35407,31.945,12.778,9.58351,6.38901,37.5145,1.27611,0.575525,1.15105,0.196033,0,0,nan,0,nan,0.214671,0.500329,0,0
0,17.4541,18.5123,45.6925,18.277,13.7078,9.13851,26.3688,1.06063,1.01287,2.02574,0.702054,0,0,nan,0,nan,0.308819,0.523494,0,0
0,10.6386,9.71515,43.0538,17.2215,12.9161,8.61075,21.4224,0.9132,0.564129,1.12826,0.453504,0,0,nan,0,nan,0.373124,0.431166,0,0
0,12.5871,23.0109,49.0197,19.6079,14.7059,9.80395,28.0979,1.82814,1.17355,2.34711,0.818953,0,0,nan,0,nan,0.404901,0.548337,0,0
0,24.3728,43.5744,42.8889,17.1556,12.8667,8.57778,24.9534,1.78783,2.53996,5.07992,1.74623,0,0,nan,0,nan,0.0899785,0.30211,0,0
0,68.4317,57.9774,61.6167,24.6467,18.485,12.3233,25.7932,0.84723,2.35234,4.70468,2.24778,0,0,nan,0,nan,0.76972,0.145758,0,0
0,13.3916,11.1633,37.976,15.1904,11.3928,7.59521,21.6902,0.833603,0.73489,1.46978,0.514669,0,0,nan,0,nan,0.451967,0.481101,0,0
0,7.9645,10.6728,44.2315,17.6926,13.2694,8.8463,21.1424,1.34004,0.603234,1.20647,0.504805,0,0,nan,0,nan,0.23067,0.516433,0,0
0,15.2454,37.8388,40.5847,16.2339,12.1754,8.11695,24.0345,2.48198,2.33085,4.66171,1.57436,0,0,nan,0,nan,0.280285,0.46488,0,0
0,54.2353,98.1834,52.89,21.156,15.867,10.578,26.4212,1.81032,4.64093,9.28185,3.71609,0,0,nan,0,nan,0.199101,0.231057,0,0
0,64.6749,50.6967,55.3937,22.1575,16.6181,11.0787,25.8468,0.78387,2.28802,4.57603,1.96143,0,0,nan,0,nan,0.839908,0.0950066,0,0
0,26.9591,26.1072,52.6847,21.0739,15.8054,10.5369,29.3552,0.968401,1.23884,2.47768,0.889357,0,0,nan,0,nan,0.361893,0.547701,0,0
0,18.2761,18.9894,50.3234,20.1294,15.097,10.0647,22.5075,1.03902,0.943366,1.88673,0.843689,0,0,nan,0,nan,0.266064,0.555408,0,0
0,14.3559,14.3268,53.7744,21.5098,16.1323,10.7549,25.0907,0.997976,0.666061,1.33212,0.571002,0,0,nan,0,nan,0.37132,0.487182,0,0
0,9.07088,13.0766,44.3431,17.7372,13.3029,8.86862,22.4177,1.4416,0.737241,1.47448,0.583316,0,0,nan,0,nan,0.24046,0.499281,0,0
0,14.4761,20.8227,41.9374,16.775,12.5812,8.38748,17.5699,1.43842,1.2413,2.4826,1.18514,0,0,nan,0,nan,0.307796,0.332691,0,0
0,25.5165,29.9339,57.1027,22.8411,17.1308,11.4205,23.7763,1.17312,1.31053,2.62106,1.25898,0,0,nan,0,nan,0.490513,0.252771,0,0
0,16.9852,19.6814,56.5503,22.6201,16.9651,11.3101,23.4302,1.15874,0.870084,1.74017,0.840002,0,0,nan,0,nan,0.549765,0.246706,0,0
0,11.991,14.358,50.1934,20.0773,15.058,10.0387,25.606,1.1974,0.715134,1.43027,0.560727,0,0,nan,0,nan,0.356629,0.24453,0,0
0,23.5877,20.1425,48.9358,19.5743,14.6807,9.78715,29.6176,0.85394,1.02902,2.05805,0.680084,0,0,nan,0,nan,0.490906,0.402107,0,0
0,12.1514,10.1513,46.7528,18.7011,14.0258,9.35055,25.9465,0.835403,0.542821,1.08564,0.391242,0,0,nan,0,nan,0.391512,0.493822,0,0
0,17.2869,17.5886,44.4798,17.7919,13.3439,8.89596,23.4443,1.01746,0.988574,1.97715,0.75023,0,0,nan,0,nan,0.182219,0.759696,0,0
0,23.7069,26.9231,41.9475,16.779,12.5843,8.3895,27.8933,1.13566,1.60457,3.20914,0.965217,0,0,nan,0,nan,0.145584,0.619512,0,0
0,25.1204,23.4778,46.8776,18.751,14.0633,9.37552,23.8485,0.934614,1.25208,2.50416,0.984456,0,0,nan,0,nan,0.499164,0.478043,0,0
0,10.2013,12.7943,49.6437,19.8575,14.8931,9.92874,23.4809,1.25418,0.644305,1.28861,0.54488,0,0,nan,0,nan,0.0991408,0.510467,0,0
0,16.6835,12.5682,54.1151,21.646,16.2345,10.823,30.7996,0.753335,0.580626,1.16125,0.408066,0,0,nan,0,nan,0.568581,0.368383,0,0
0,12.4163,12.6637,52.1572,20.8629,15.6471,10.4314,41.3871,1.01993,0.606998,1.214,0.305983,0,0,nan,0,nan,0.22122,0.649574,0,0
0,11.9778,17.1397,41.4678,16.5871,12.4403,8.29356,30.1288,1.43096,1.03331,2.06663,0.568881,0,0,nan,0,nan,0.210525,0.546326,0,0
0,16.7756,19.6,43.7999,17.5199,13.14,8.75997,21.2073,1.16836,1.11872,2.23745,0.924207,0,0,nan,0,nan,0.305641,0.312586,0,0
0,12.257,10.6914,42.8868,17.1547,12.866,8.57736,28.9592,0.872265,0.623234,1.24647,0.369188,0,0,nan,0,nan,0.644269,0.262284,0,0
0,10.3693,10.5449,42.2358,16.8943,12.6708,8.44717,24.5172,1.01694,0.62417,1.24834,0.430103,0,0,nan,0,nan,0.213522,0.505604,0,0
0,23.6324,17.8216,41.9759,16.7904,12.5928,8.39518,31.1505,0.754119,1.06142,2.12284,0.572113,0,0,nan,0,nan,0.392079,0.57868,0,0
0,13.9423,14.9595,58.2277,23.2911,17.4683,11.6455,25.6615,1.07296,0.642285,1.28457,0.582956,0,0,nan,0,nan,0.142138,0.765883,0,0
0,18.3649,21.2847,39.2521,15.7008,11.7756,7.85042,26.1934,1.15899,1.35564,2.71128,0.812599,0,0,nan,0,nan,0.184435,0.650828,0,0
0,19.6266,19.5447,53.0845,21.2338,15.9254,10.6169,21.5759,0.995825,0.920452,1.8409,0.905858,0,0,nan,0,nan,0.367234,0.417028,0,0
0,17.1653,18.7626,39.689,15.8756,11.9067,7.93781,16.8559,1.09306,1.18185,2.3637,1.11312,0,0,nan,0,nan,0.448561,0.456509,0,0
0,21.925,27.4824,40.4755,16.1902,12.1426,8.0951,26.8053,1.25347,1.69747,3.39494,1.02526,0,0,nan,0,nan,0.193235,0.538121,0,0
0,27.1481,28.239,51.8865,20.7546,15.566,10.3773,23.0342,1.04018,1.36061,2.72123,1.22596,0,0,nan,0,nan,0.589262,0.293561,0,0
0,16.24,21.1866,48.6918,19.4767,14.6075,9.73836,26.0174,1.3046,1.08779,2.17558,0.814326,0,0,nan,0,nan,0.327182,0.393806,0,0
0,22.9883,23.081,43.7045,17.4818,13.1114,8.74091,20.5658,1.00403,1.32029,2.64057,1.1223,0,0,nan,0,nan,0.361321,0.427497,0,0
