N_ag1_age2_1951,N_ag1_age3_1951,N_ag1_age4_1951,N_ag1_age5_1951,N_ag1_age6_1951,N_ag1_age7_1951,N_ag1_age8_1951,N_ag1_age9_1951,N_ag1_age10_1951
326.227,280.488,273.073,7.66338,5.88403,2.51393,26.1764,1.085,33.2845
273.307,167.584,325.198,31.6919,1.53428,0.504184,9.23269,1.07755,11.0387
366.873,271.398,215.57,8.86436,20.3113,10.4295,16.7181,0.422143,1.60767
740.402,339.353,344.962,11.0642,14.7918,6.95983,28.5849,6.49267,4.21678
453.18,214.367,302.252,17.4644,0.115277,15.6276,1.43314,2.59815,8.19942
564.688,274.119,207.165,30.9825,1.16031,6.5826,2.03721,0.290016,17.0076
710.68,380.075,433.059,33.1953,25.9986,0.724612,7.48944,0.0436323,6.63343
516.939,284.308,695.847,22.9247,40.6346,4.65689,9.41911,1.01097,0.157335
566.445,350.667,297.167,37.9573,50.9404,2.59553,12.368,1.96047,0.97826
454.168,190.783,286.209,8.72649,2.86453,3.06392,14.463,1.45714,22.0047
791.089,248.55,275.601,12.6994,15.4322,27.0493,25.2644,0.73059,1.29889
641.113,233.231,277.958,47.8246,6.72944,2.1984,2.01045,1.21344,9.14351
449.262,249.538,375.808,9.14699,5.38798,4.53156,34.4297,5.24006,10.4215
527.825,348.581,318.045,48.8934,3.20468,2.03111,12.7088,0.264179,8.86732
273.152,307.328,332.124,2.65748,22.0738,1.95302,8.08509,7.79792,14.6703
468.231,153.52,299.968,1.96637,13.1177,14.8261,2.954,21.0958,0.0505531
470.384,210.597,149.767,0.806877,2.67437,28.3749,0.952388,12.6155,4.88942
356.731,455.284,229.22,1.47666,3.65659,56.641,0.200417,0.474612,2.22036
298.86,378.034,220.203,15.3869,2.68105,19.6293,0.0780832,0.448838,0.842039
752.748,295.828,339.928,101.51,0.978387,5.33383,0.0304736,0.0238348,0.00635696
395.873,116.543,324.405,26.6935,0.273524,0.691445,0.163056,2.97248,1.52808
296.248,156.008,394.806,55.9814,0.0800845,33.6431,0.0647368,0.100983,0.602773
490.64,272.8,416.254,61.4582,23.7462,10.0813,0.0903399,0.139262,0.0637014
275.671,213.774,332.081,2.84813,49.5273,1.9805,0.6881,2.18901,11.8712
641.248,253.978,410.616,17.8661,65.5643,0.494117,1.67524,0.16567,2.4895
383.781,280.964,266.218,3.44907,64.2412,30.0012,4.5237,6.13497,0.0716264
318.958,309.9,246.386,8.1749,14.0087,24.6527,1.14856,1.58183,3.12623
444.412,186.093,268.211,2.41955,35.808,5.33862,1.34741,2.36845,15.5371
499.755,321.41,449.806,58.8856,7.60484,5.4154,1.24426,2.53922,9.06102
547.126,286.496,553.798,22.9812,5.31013,1.66775,11.9682,1.33092,35.5098
541.759,129.183,319.681,8.28325,3.91217,9.07173,5.03452,1.03219,29.8845
294.912,133.991,365.141,25.2446,5.9746,3.65996,2.65103,22.1638,2.72235
532.724,217.452,317.305,6.07099,19.3173,1.49114,11.8949,5.87337,21.7294
612.864,277.192,281.208,1.43219,16.6333,53.9104,0.832166,21.1889,2.06473
535.018,380.934,415.798,12.205,46.8057,0.666187,0.175697,0.860762,27.907
445.931,274.588,449.549,9.86794,36.1638,38.182,0.318412,4.51822,0.10555
375.779,114.507,309.965,13.7996,17.6889,0.750843,14.6709,4.14351,5.90745
385.088,252.654,383.645,6.05029,37.5872,39.8214,1.50208,3.79102,0.821617
685.23,240.516,384.119,6.50497,39.0042,5.37586,14.454,5.35339,3.11476
561.577,231.662,365.456,3.34691,8.21679,66.2096,0.599924,4.64483,1.81636
346.375,184.907,294.705,1.47167,33.6026,23.0937,2.55124,0.349433,13.2482
495.093,244.925,281.194,0.79282,35.1418,0.335808,13.1302,8.27936,2.23341
304.008,204.3,258.616,0.348673,7.31163,3.15718,19.3433,1.91286,15.3598
401.332,210.205,406.449,6.73014,2.74584,0.370871,54.4608,1.12298,1.674
251.023,190.1,342.764,5.50747,2.76012,1.4299,14.0954,5.18776,5.29785
551.276,284.453,353.896,5.00597,47.6174,1.145,36.8444,0.0661329,0.0477537
855.379,196.463,539.162,2.38397,3.26799,18.4727,50.9402,0.406215,15.3679
859.773,176.917,456.45,1.08688,76.3771,4.00382,4.54951,0.0136195,1.46601
723.185,224.757,393.856,64.4663,5.68173,0.349842,2.89316,1.09382,0.115272
631.217,262.097,392.922,50.6073,0.839523,7.94341,0.0337872,0.0117002,0.0730316
431.153,164.319,281.185,18.4019,0.885764,26.1757,0.0376656,0.180426,0.081746
452.909,259.749,487.091,56.8591,0.904361,0.254807,0.388161,0.427935,0.545808
281.324,253.703,335.647,58.6782,0.0720114,0.334634,0.113141,0.0686254,2.86524
380.428,234.189,292.724,1.77299,1.47796,1.23635,5.24771,4.48494,41.1846
500.313,369.06,276.727,13.56,4.00081,0.842664,54.2606,0.84118,6.15225
509.598,319.823,384.489,91.4729,7.24144,0.465439,0.750343,0.0465348,6.5561
522.682,286.251,405.328,46.8785,2.62166,3.52697,0.620775,15.8922,5.25935
479.527,258.273,346.633,6.17205,17.3731,38.8245,1.59513,14.5149,2.55466
541.75,316.991,442.093,22.6127,3.15309,2.68773,16.5227,0.70318,38.4432
634.403,258.256,370.347,10.8366,16.0859,9.78265,22.0777,2.03624,0.0529455
