N_ag1_age2_1951,N_ag1_age3_1951,N_ag1_age4_1951,N_ag1_age5_1951,N_ag1_age6_1951,N_ag1_age7_1951,N_ag1_age8_1951,N_ag1_age9_1951,N_ag1_age10_1951
1584.29,774.489,671.536,68.6657,81.6605,44.8452,0.100872,22.8047,0.0121814
1018.4,583.15,277.192,9.8352,1.03844,22.6767,0.256224,58.4549,11.6662
958.73,736.454,174.99,64.3596,0.708635,2.59566,0.84384,0.053802,9.00207
1151.07,877.794,244.417,43.6853,9.59283,51.6675,0.0859764,0.518816,29.9675
690.221,549.502,270.12,1.71124,28.2908,36.7879,17.2816,8.0757,50.279
1243.1,606.867,312.027,3.73723,49.4694,35.324,17.8379,16.3275,22.7514
994.861,575.915,324.614,3.06945,20.1391,21.4951,8.34444,16.1138,38.1249
1553.86,956.459,431.531,69.6429,71.7426,1.27475,12.6621,0.472091,7.26737
1014.85,846.036,285.015,23.5514,5.12765,39.7577,22.0837,24.858,0.757431
1227.68,807.25,351.244,38.4433,10.7726,17.9051,3.52001,2.55134,1.4788
1478.65,634.417,501.864,8.51779,1.65072,61.4673,2.36899,22.8994,88.658
1868.14,639.693,486.537,2.72756,151.243,15.284,8.66197,2.47537,1.17208
1095.87,675.281,228.538,81.8935,3.90048,12.8023,7.7921,47.7801,18.8107
1240.7,1227.43,409.067,47.7237,64.6043,36.9723,8.55949,6.09441,1.52579
1308.17,931.591,391.556,64.3924,25.3026,1.37945,17.8109,126.15,19.6513
1907.52,767.936,439.151,77.2028,19.46,13.2185,17.819,21.216,9.83449
937.168,751.772,318.22,48.2245,34.2006,6.22847,3.07941,0.763963,12.7381
1577.21,951.571,624.283,115.317,24.4376,13.356,2.51482,1.07353,3.19238
1700.01,883.631,571.546,74.4779,1.939,2.72756,0.581207,1.51087,51.7797
1267.38,1335.73,370.706,75.2283,0.977447,18.4032,10.8531,7.1631,4.10657
1569.27,1050.26,395.821,32.3609,39.316,0.452851,3.94913,56.8294,5.54632
2174.21,1365.04,370.575,37.4146,3.59557,1.23968,1.28941,77.2163,0.0573669
3028.72,1366.3,331.918,116.844,74.5861,0.358833,0.276036,0.902072,0.127426
1664.35,802.239,320.628,64.6458,0.518991,17.5096,36.1255,14.0787,33.6441
1286.05,1093.77,445.77,55.3425,62.5815,26.5596,17.2601,9.3458,0.954628
1728.77,875.253,261.612,11.0352,24.8021,34.1272,5.76588,1.22516,43.4675
1054.15,677.436,315.379,46.7076,13.9738,4.1774,1.11209,5.63583,1.77412
859.271,653.75,164.347,7.83053,82.1652,6.66341,6.2935,1.27352,6.62966
1355.39,659.269,227.057,18.7715,19.0324,23.6719,10.9501,16.7666,41.5532
1103.07,802.274,329.539,5.07158,12.9655,19.7084,25.9524,21.7414,62.8035
733.885,612.31,252.119,10.4102,13.7111,32.0006,2.57683,2.94947,1.49336
655.162,547.369,196.182,18.7354,6.92585,26.9967,9.84149,8.33169,27.7896
882.591,602.994,257.882,15.3467,46.4513,35.444,13.0599,5.47256,5.9295
950.563,724.71,300.045,48.1535,18.361,44.4164,1.52801,2.59186,10.1788
975.871,861.114,312.9,25.6231,56.9734,0.308553,12.6608,0.517176,2.67895
1050.2,590.292,253.58,178.489,5.46005,0.639678,1.90144,5.79352,0.155218
838.701,508.992,338.569,39.4865,0.258235,14.2227,0.351911,19.7403,2.44416
824.043,551.453,289.171,73.6236,0.283831,2.79185,33.8913,1.18675,1.90395
1006.98,777.256,285.34,4.2332,12.2763,85.9259,9.45589,13.2956,15.0103
847.984,748.674,191.943,78.0548,1.85377,12.5976,5.50775,10.4878,5.43939
851.985,828.349,348.438,1.45398,2.26611,73.4204,19.4027,2.20516,3.9865
1161.6,624.786,280.356,4.47402,0.877088,66.9945,1.43629,0.370364,4.1118
1287.85,612.638,215.134,6.90954,0.203172,53.6205,73.0019,2.96676,2.4683
1445.08,809.847,253.286,16.813,0.214466,6.45838,73.9911,0.349182,19.9672
641.02,607.768,211.247,2.71393,3.47376,1.55959,92.4061,0.03247,2.81001
1288.09,960.614,213.174,0.878056,1.67385,5.11896,116.162,1.48189,4.23148
1361.51,727.271,408.475,12.9013,0.544424,2.91806,16.9724,0.630369,145.382
1133.96,953.262,363.174,9.64498,0.997099,3.58406,20.2681,1.41271,92.0134
968.798,993.825,391.508,42.7168,0.419704,5.3036,16.2086,10.3357,11.0842
1526.74,932.007,370.46,30.7058,53.4074,4.68529,2.57604,33.9374,1.76154
1437.6,898.506,230.878,7.51102,54.5793,13.0821,0.0713523,60.3597,0.19071
1462.65,1096.84,365.732,208.979,3.13098,0.460749,0.00439483,0.426263,0.110409
1713.8,1315.33,396.639,96.3481,4.68414,0.397831,0.077559,0.05811,0.0579992
931.785,782.791,283.002,24.7186,3.57562,1.94486,0.0165423,80.8249,1.14311
879.58,609.312,311.898,83.6507,0.243421,1.53389,0.437581,0.870398,4.14289
1089.84,579.43,397.002,69.9592,1.52185,0.617244,1.07701,6.16062,0.253389
1363.98,755.035,374.459,123.143,0.971697,6.96298,2.22281,0.0290462,0.230858
1084.42,614.161,355.882,81.0624,0.451546,0.0824974,19.6123,0.552597,1.77698
949.307,605.83,215.754,8.17875,3.88543,0.161416,45.8195,23.2715,0.749216
983.573,520.578,287.794,5.52539,1.79774,41.1937,13.7916,79.0561,1.2602
1488.02,765.395,339.955,114.57,77.3827,9.92068,2.52002,1.01862,1.27849
1521.05,1130.36,348.399,6.32852,68.3833,27.0324,43.7881,26.7937,3.12807
1176.97,774.792,233.439,49.3985,26.0748,14.3214,3.9736,18.1585,4.91245
986.647,689.966,313.364,51.0327,4.20626,4.24056,7.37117,0.916645,37.1687
1099.9,728.89,244.592,42.163,41.6092,34.1381,2.1916,4.66034,1.79545
1230.46,825.811,272.628,21.45,24.2048,17.8032,69.9021,2.36696,0.450849
805.598,659.715,316.878,4.76837,37.9748,3.52557,0.702873,47.726,11.1518
1356.98,652.567,337.265,25.6824,1.29563,4.31934,63.3357,0.640369,0.643516
1584.45,893.099,270.574,62.3769,21.3997,0.516323,1.42772,3.52099,61.5405
1047.21,528.106,237.827,13.0595,58.8693,0.257651,16.7133,7.27272,33.4358
1311.21,898.431,221.337,7.40034,26.6255,53.421,0.140535,4.27938,9.20098
1201.28,786.339,344.897,48.7111,12.5948,15.0535,2.17873,0.0536048,1.64325
1653.57,826.554,377.288,138.681,3.36749,5.1418,21.6233,0.0235976,21.3068
1810.1,1080.04,412.23,103.561,1.10053,3.2348,52.0989,0.13793,1.69996
1136.12,1261.03,342.838,5.88946,17.329,3.59987,122.091,23.0305,2.35705
1662.07,990.13,347.76,8.84074,1.65644,34.442,73.606,0.935168,17.3617
928.305,649.505,306.958,68.7668,1.88453,9.03436,4.47559,3.06453,26.4525
665.103,695.498,235.66,26.5023,13.2115,17.1113,1.96779,33.5618,47.9884
1175.93,673.493,304.95,33.9195,29.4653,18.4394,77.0765,54.8761,28.3333
1474.52,1212.37,579.785,67.8832,26.957,47.5207,8.43241,0.786127,13.6487
1733.26,1477.3,494.808,46.4781,24.1566,11.2175,25.4454,0.049144,46.7274
1272.94,810.932,282.292,7.81033,6.62083,56.6419,4.38414,1.23447,3.80311
1260.69,560.52,362.963,0.899338,18.044,13.3677,80.7467,2.50867,3.65308
2202.09,1251.03,320.224,128.753,0.114463,1.44728,2.80729,4.58964,0.524319
2017.54,748.372,314.419,90.7439,1.52543,8.64627,0.210327,1.28283,0.759606
1309.28,723.436,309.044,5.91449,27.6081,9.74017,4.19772,34.5613,1.2284
1686.63,989.186,256.131,2.50777,20.3566,5.00574,33.0752,16.8578,0.519467
757.077,508.792,292.041,3.76551,20.4044,0.24174,46.7395,43.0767,6.02883
967.838,863.207,358.334,61.8855,14.7323,28.2606,8.1877,3.70369,1.46965
689.627,578.203,204.469,4.45016,12.7112,40.2413,1.14453,18.8105,0.979389
970.431,591.27,487.44,6.30674,55.984,5.8274,7.27975,1.04616,4.46544
1030.52,854.763,182.223,3.48127,30.3418,37.0378,18.184,51.7718,9.06581
1522.93,1126.84,269.926,160.04,9.58281,20.1259,3.1516,8.68609,0.625125
1626.9,965.87,431.608,192.722,48.5387,5.80322,3.21017,3.02001,0.314021
1089.02,913.37,280.875,23.3454,2.31439,26.0812,24.3769,0.201972,30.0493
1307.59,737.183,217.146,7.72305,2.32613,22.6732,45.0822,50.4571,7.32744
1605.42,907.07,236.347,85.0175,7.99572,29.0286,1.67663,35.6324,3.06476
1630.24,922.587,399.798,68.6812,22.8466,57.7081,1.6232,1.39635,6.00832
1709.42,1029.09,368.521,74.2169,117.715,0.423455,11.769,0.624501,2.47366
996.31,744.404,334.764,31.0185,1.57016,4.1453,29.7117,40.4341,65.0047
859.366,1028.68,140.857,4.17044,7.3638,71.3403,3.1696,41.2226,3.35992
1185.49,1031.1,370.914,5.10212,39.241,12.7911,1.86307,36.6915,17.4483
730.928,739.64,348.673,6.66117,37.721,1.52882,9.16085,6.2829,11.9176
943.329,731.525,232.547,3.52894,34.1989,62.1605,7.59967,0.453251,28.6346
954.269,598.564,233.012,13.8388,3.22502,29.3917,34.3918,0.305745,27.3103
828.774,555.227,342.671,19.7653,48.5219,5.32979,6.31756,1.09169,2.34332
1232.41,706.893,391.318,33.1049,20.0591,0.962866,5.86562,28.8663,5.73031
1577.38,808.523,363.958,47.3968,152.036,18.0292,4.40586,6.91289,0.0513117
1378.42,856.272,454.298,107.636,50.4433,16.0145,5.54275,1.07724,0.647348
