ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
1508.04,0.637829,0.56084,991.301,275.254,0.386405,1.68291, 102.761, 142.012,1.20124,1.00416,124.602,2.71794,0.318397,2.9085,0.334102,4.78968,0.421213,2.055,0.05,2.055,0.05,-1400.86
1621.57,0.731127,0.712112,921.61,597.097,0.293601,1.34374, 132.692, 160.345,1.30405,0.997464,140.169,2.57244,0.265761,2.93511,0.34676,4.67258,0.408343,2.055,0.05,2.055,0.05,-1416.32
2040,0.640664,0.488653,969.191,115.08,0.213619,1.40708, 113.476, 189.902,1.19992,1.00288,92.4857,2.7291,0.33595,2.8993,0.328038,4.7483,0.423704,2.055,0.05,2.055,0.05,-1419.29
1616.02,0.764447,0.363033,967.938,60.3786,0.212209,1.3375, 97.8325, 145.665,1.22419,1.00658,73.9794,2.6155,0.273206,2.91209,0.330014,4.76802,0.426754,2.055,0.05,2.055,0.05,-1410.61
1277.79,0.62811,0.47453,910.826,149.495,0.22634,1.59248, 71.8874, 125.152,1.32865,1.00211,83.8016,2.57874,0.276841,2.91227,0.337569,4.65973,0.401592,2.055,0.05,2.055,0.05,-1412.41
1636.6,0.662248,0.483255,875.127,89.7511,0.229752,1.35828, 112.053, 169.589,1.36874,1.00776,115.117,2.62671,0.296528,2.89382,0.338463,4.65893,0.400427,2.055,0.05,2.055,0.05,-1425.25
1473.24,0.695864,0.324231,852.262,29.9513,0.310263,1.27122, 89.68, 159.15,1.46222,1.00034,116.181,2.63779,0.294198,2.91934,0.336806,4.7111,0.420341,2.055,0.05,2.055,0.05,-1403.94
1987.06,0.61501,0.413557,889.892,74.3656,0.258796,1.33226, 85.6725, 202.257,1.35426,0.987972,80.851,2.58922,0.273919,2.91338,0.344446,4.67232,0.409309,2.055,0.05,2.055,0.05,-1422.07
1926.49,0.553948,0.444667,891.785,131.335,0.296641,1.50004, 85.1002, 195.595,1.30016,0.998447,75.4113,2.54002,0.26438,2.88828,0.332483,4.68707,0.413541,2.055,0.05,2.055,0.05,-1417.04
2816.1,0.595111,0.502845,864.1,236.956,0.214223,1.33585, 244.712, 317.008,1.32072,1.00188,162.735,2.58395,0.290809,2.97322,0.368346,4.67336,0.406207,2.055,0.05,2.055,0.05,-1410.81
3361.54,0.530062,0.564463,939.354,380.596,0.265773,1.10836, 159.326, 335.208,1.16185,0.992157,83.0696,2.6244,0.289475,2.9194,0.334229,4.64052,0.399709,2.055,0.05,2.055,0.05,-1399.7
2932.47,0.560107,0.395758,879.835,135.175,0.26948,1.50814, 202.156, 322.563,1.28917,0.997753,108.722,2.62074,0.279811,2.90199,0.349218,4.70922,0.418962,2.055,0.05,2.055,0.05,-1414.03
1733.23,0.635717,0.625651,909.018,422.972,0.217132,1.78813, 82.2577, 179.35,1.20214,1.01788,69.6038,2.67137,0.307056,2.91755,0.346449,4.72804,0.421179,2.055,0.05,2.055,0.05,-1409.41
1970.03,0.639276,0.381703,880.243,128.579,0.309531,1.45113, 93.1962, 212.322,1.42771,0.984809,67.1517,2.6179,0.290246,2.93458,0.346754,4.70484,0.421669,2.055,0.05,2.055,0.05,-1402.49
2175.44,0.705441,0.433802,982.387,165.608,0.27062,1.10934, 104.218, 207.367,1.14721,0.990811,58.4254,2.62528,0.297152,2.93421,0.34114,4.7344,0.417423,2.055,0.05,2.055,0.05,-1418.66
2389.63,0.611466,0.574334,980.471,140.336,0.250316,1.09888, 107.494, 222.123,1.14097,0.998432,81.717,2.61728,0.291934,2.88593,0.326955,4.66787,0.400542,2.055,0.05,2.055,0.05,-1405.93
2099.16,0.604415,0.610519,1008.74,284.883,0.19116,1.16767, 193.896, 193.202,1.149,0.982211,142.287,2.65836,0.303545,2.9068,0.337185,4.68957,0.41187,2.055,0.05,2.055,0.05,-1410.32
3197.4,0.496238,0.413022,997.707,114.398,0.31775,1.4597, 193.547, 306.964,1.15933,0.978282,86.6384,2.63064,0.294055,2.90847,0.339394,4.60736,0.392171,2.055,0.05,2.055,0.05,-1398.16
2137.19,0.568562,0.542102,1013.12,319.38,0.236284,1.42421, 85.1755, 192.373,1.14413,0.998777,61.6019,2.60716,0.275874,2.89777,0.339277,4.6777,0.403936,2.055,0.05,2.055,0.05,-1416.6
1529.46,0.780102,0.358919,915.805,60.5239,0.294487,1.80774, 52.7138, 159.1,1.25409,1.00047,52.0261,2.62758,0.289493,2.93362,0.355655,4.66405,0.415829,2.055,0.05,2.055,0.05,-1414.68
2137.49,0.643099,0.585497,993.436,324.372,0.307801,1.53004, 91.0943, 201.877,1.13384,0.994072,50.677,2.61144,0.288029,2.90601,0.337913,4.66751,0.409434,2.055,0.05,2.055,0.05,-1396.09
2327.94,0.536651,0.302595,961.1,51.7635,0.301841,1.41809, 128.7, 230.952,1.15783,0.996411,77.5932,2.68798,0.308873,2.89794,0.334021,4.67295,0.414198,2.055,0.05,2.055,0.05,-1420.94
1798.6,0.617521,0.545881,991.325,150.518,0.283023,1.5629, 92.8083, 171.829,1.13805,0.998998,92.5438,2.70314,0.318662,2.90492,0.343267,4.59522,0.396575,2.055,0.05,2.055,0.05,-1432.45
1209.09,0.910801,0.515802,1008.84,135.947,0.253355,1.36019, 93.1474, 113.925,1.07377,0.987582,109.975,2.6227,0.290084,2.85272,0.328055,4.68469,0.41336,2.055,0.05,2.055,0.05,-1416.61
1906.61,0.619155,0.556428,1217.06,270.42,0.296495,1.48117, 78.2392, 138.19,0.887706,1.01439,56.355,2.63381,0.287131,2.8926,0.330954,4.64409,0.400964,2.055,0.05,2.055,0.05,-1411.29
1338.16,0.70521,0.483128,1037.77,286.553,0.343139,1.52998, 88.9818, 119.485,1.0813,1.01408,111.751,2.64361,0.292398,2.88148,0.332569,4.64261,0.399575,2.055,0.05,2.055,0.05,-1429.98
1508.68,0.833504,0.55013,1160.4,285.838,0.263676,1.50982, 137.472, 122.022,0.969961,0.989456,149.494,2.65756,0.290643,2.90349,0.332709,4.6802,0.40715,2.055,0.05,2.055,0.05,-1425.95
1833.86,0.749432,0.600682,1139.48,229.619,0.29175,1.49228, 147.433, 147.207,0.973669,1.0066,98.0183,2.61591,0.27388,2.84229,0.319676,4.66466,0.407902,2.055,0.05,2.055,0.05,-1418.57
1605.9,0.850306,0.509347,1243.84,197.05,0.402395,1.54521, 96.3209, 114.139,0.963168,0.991158,75.7283,2.60935,0.276837,2.91162,0.336731,4.6942,0.406148,2.055,0.05,2.055,0.05,-1426.6
1635.59,0.879653,0.67578,1238.87,365.801,0.268429,1.4118, 116.154, 119.569,0.951015,0.985071,113.798,2.67758,0.298344,2.90846,0.338037,4.71541,0.415597,2.055,0.05,2.055,0.05,-1416.54
