region,mp,sbt,sbo,dep,tac,hr,,region,mp,sbt,sbo,dep,tac,hr,,region,mp,sbt,sbo,dep,tac,hr
PRD,HS30-60_HR10_Cap2.5,27.9836,51.4593,0.543800635,2.274139814,0.081266878,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,37.0703,62.0772,0.597164498,2.5,0.067439433,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,37.7395,56.4713,0.668295223,2.5,0.066243591,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,49.2824,43.1073,1.143249519,2.5,0.050728049,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,60.0631,58.6125,1.024748987,2.5,0.041622893,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,43.4214,55.0504,0.788757212,2.5,0.057575297,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,75.2497,65.3971,1.150658057,2.5,0.033222724,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,69.4786,75.4983,0.920267079,2.5,0.035982302,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,31.402,56.7325,0.553509893,2.5,0.079612764,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,44.6412,58.1104,0.768213607,2.5,0.056002079,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,77.9418,54.3707,1.433525778,2.5,0.032075215,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,43.9627,73.5183,0.597983087,2.5,0.056866389,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,57.8955,68.1843,0.849103093,2.5,0.043181249,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,77.8926,58.3627,1.334629824,2.5,0.032095475,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,73.6317,70.7129,1.041276768,2.5,0.033952768,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,43.7231,49.1736,0.889158003,2.5,0.057178013,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,33.314,58.3991,0.570453997,2.5,0.075043525,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,27.0443,57.1472,0.473239284,1.561711721,0.057746428,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,32.08,39.2589,0.817139553,2.5,0.077930175,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,52.1871,52.7891,0.988596131,2.5,0.047904559,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,53.2344,60.052,0.886471725,2.5,0.046962115,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,25.0738,51.4513,0.487330738,1.565697819,0.062443579,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,21.9107,53.9335,0.406253998,0.776033158,0.035417999,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,33.0025,58.717,0.562060391,2.5,0.075751837,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,28.0208,68.5283,0.408893844,1.01709754,0.036297948,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,38.0349,64.6997,0.587868259,2.5,0.065729107,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,56.7995,65.4729,0.86752687,2.5,0.044014472,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,51.7046,77.0125,0.671379322,2.5,0.048351597,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,54.7108,58.6251,0.93323167,2.5,0.045694817,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,37.1926,53.4295,0.696106084,2.5,0.067217672,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,71.0176,60.078,1.18208995,2.5,0.035202541,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,50.8743,61.1495,0.83196592,2.5,0.049140725,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,38.5542,83.5507,0.461446762,2.074816921,0.053815587,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,28.2392,51.2408,0.551107711,2.363693625,0.08370257,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,36.9024,56.9834,0.647599125,2.5,0.067746271,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,40.1316,67.7361,0.592469894,2.5,0.062295049,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,54.5086,70.632,0.771726696,2.5,0.045864322,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,46.4978,100.638,0.462030247,2.5,0.053765985,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,24.6799,68.1317,0.362238136,0.512010323,0.020746045,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,50.2057,58.6758,0.855645769,2.5,0.049795143,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,41.7903,60.0774,0.695607666,2.5,0.059822495,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,35.4853,66.8473,0.530841186,2.5,0.070451708,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,42.5455,61.734,0.689174523,2.5,0.058760621,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,49.7466,69.228,0.718590744,2.5,0.050254691,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,53.8478,62.2454,0.865088826,2.5,0.046427152,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,65.5156,60.0413,1.091175574,2.5,0.038158851,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,46.495,70.2504,0.661846765,2.5,0.053769222,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,70.5141,50.84,1.386980724,2.5,0.035453902,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,42.1029,46.6166,0.903173977,2.5,0.059378333,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,31.5672,53.4831,0.590227567,2.5,0.079196128,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,41.1933,47.9335,0.859384355,2.5,0.060689481,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,36.0891,70.2308,0.513864287,2.5,0.069272994,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,24.6006,43.1669,0.569894989,2.213192889,0.089964996,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,41.9777,83.1731,0.504702843,2.5,0.059555431,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,40.0666,66.7387,0.600350321,2.5,0.06239611,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,53.8769,47.3004,1.139036879,2.5,0.046402076,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,45.6493,54.842,0.832378469,2.5,0.054765352,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,29.8182,48.81,0.610903503,2.5,0.083841412,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,87.2271,82.4371,1.058104907,2.5,0.028660818,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,56.6103,55.7587,1.015272953,2.5,0.044161575,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,57.4748,61.9639,0.927552978,2.5,0.043497324,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,36.2302,63.8761,0.567194929,2.5,0.069003207,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,74.9837,70.7823,1.059356647,2.5,0.033340579,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,32.6902,57.615,0.567390437,2.5,0.076475519,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,43.4413,48.3257,0.898927486,2.5,0.057548922,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,51.5935,52.0936,0.990399972,2.5,0.048455716,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,61.6873,52.1488,1.18290929,2.5,0.04052698,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,29.8973,68.5654,0.436040627,1.355749145,0.045346876,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,33.922,80.882,0.419401103,1.35010807,0.039800368,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,51.2352,57.3134,0.893948012,2.5,0.048794579,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,26.5467,50.1981,0.528838741,2.024971134,0.07627958,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,21.7804,46.2119,0.47131583,1.243775767,0.057105277,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,55.7388,57.1513,0.975284902,2.5,0.04485206,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,29.3598,45.4641,0.645779857,2.5,0.085150444,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,27.6671,73.8839,0.374467238,0.686764178,0.024822413,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,81.125,51.6325,1.57120031,2.5,0.030816641,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,52.5425,49.8302,1.054430847,2.5,0.04758053,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,39.879,71.8375,0.555127893,2.5,0.062689636,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,23.2604,60.0582,0.387297655,0.676859455,0.029099218,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,51.4375,43.7962,1.174474041,2.5,0.048602673,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,22.824,64.9131,0.351608535,0.392637735,0.017202845,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,32.3886,43.6859,0.74139711,2.5,0.077187652,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,46.2404,66.4801,0.695552504,2.5,0.054065276,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,36.9429,48.4921,0.761833371,2.5,0.067672002,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,58.1639,53.701,1.08310646,2.5,0.042981987,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,52.9405,54.0302,0.97983165,2.5,0.047222826,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,23.3109,52.6512,0.442742046,1.109148518,0.047580682,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,66.171,58.8516,1.12437045,2.5,0.037780901,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,44.7971,58.7472,0.762540172,2.5,0.055807184,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,77.3208,48.4133,1.597098318,2.5,0.032332826,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,57.4892,58.9911,0.974540227,2.5,0.043486429,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,25.4271,61.6989,0.412115937,0.950261049,0.037371979,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,32.4819,66.6381,0.487437367,2.029440603,0.062479122,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,33.3197,48.0272,0.693767282,2.5,0.075030688,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,43.9246,63.4006,0.692810478,2.5,0.056915715,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,53.0491,66.7846,0.794331328,2.5,0.047126153,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,74.345,65.0775,1.14240713,2.5,0.033627009,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,61.9127,55.2243,1.12111335,2.5,0.040379437,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,80.5161,56.3466,1.428943361,2.5,0.031049691,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,106.737,71.7256,1.488129761,2.5,0.023422056,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,69.1301,60.512,1.142419685,2.5,0.036163697,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,33.8545,53.1134,0.637400355,2.5,0.073845427,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,63.9946,62.1127,1.030298152,2.5,0.039065796,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,76.4503,55.5105,1.377222327,2.5,0.032700984,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,44.8566,55.2663,0.811644709,2.5,0.055733159,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,28.6936,48.4023,0.592814804,2.5,0.087127443,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,36.5108,44.9359,0.812508484,2.5,0.06847289,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,47.8662,93.5298,0.511774857,2.5,0.052228921,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,64.4259,64.3602,1.001020817,2.5,0.03880427,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,49.4454,67.0234,0.737733389,2.5,0.050560821,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,37.4784,54.9404,0.682164673,2.5,0.066705089,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,38.2836,57.9932,0.660139465,2.5,0.065302114,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,36.6165,57.2485,0.639606278,2.5,0.068275231,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,36.8915,46.3426,0.796060212,2.5,0.067766288,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,34.9333,55.3359,0.631295416,2.5,0.071564954,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,34.6061,81.2974,0.4256729,1.449682979,0.041890967,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,60.9697,59.6643,1.02187908,2.5,0.041003974,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,44.6251,57.9446,0.770133887,2.5,0.056022283,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,24.3215,55.6884,0.436742661,1.108595543,0.045580887,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,16.1836,48.4063,0.334328383,0.185185606,0.011442794,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,40.0487,64.5988,0.619960433,2.5,0.062423999,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,44.9265,60.1644,0.746728963,2.5,0.055646445,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,27.0138,57.132,0.472831338,1.556277066,0.057610446,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,51.1018,56.4191,0.905753548,2.5,0.048921956,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,46.2303,70.7044,0.653853226,2.5,0.054077088,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,44.9835,53.7373,0.837100115,2.5,0.055575933,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,47.8843,72.7711,0.65801259,2.5,0.052209179,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,31.3193,58.2392,0.537770093,2.482264291,0.079256698,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,34.2991,59.1581,0.579787045,2.5,0.07288821,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,48.0684,67.5696,0.711390921,2.5,0.05200922,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,30.3145,49.7127,0.609793876,2.5,0.082468786,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,37.0075,62.4606,0.592493508,2.5,0.067553874,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,44.123,65.5965,0.672642595,2.5,0.056659792,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,55.2185,59.6898,0.925091054,2.5,0.045274681,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,56.7533,58.7809,0.965505802,2.5,0.044050302,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,72.1121,56.005,1.287601107,2.5,0.034668246,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,70.5039,86.6367,0.813787921,2.5,0.035459031,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,25.8251,57.4822,0.449271253,1.284981676,0.049757084,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,66.6781,56.8012,1.173885411,2.5,0.03749357,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,41.0801,55.0984,0.745577004,2.5,0.060856717,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,40.6386,62.5941,0.649240104,2.5,0.061517867,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,32.3207,48.4186,0.667526529,2.5,0.07734981,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,70.2684,60.2699,1.165895414,2.5,0.03557787,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,33.2938,62.2885,0.53450958,2.5,0.075089056,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,34.5545,56.7506,0.60888343,2.5,0.072349477,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,32.8342,50.7573,0.646886261,2.5,0.076140122,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,57.9549,88.7083,0.653319926,2.5,0.043136991,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,56.8469,61.8203,0.919550698,2.5,0.043977772,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,80.9268,58.1141,1.392550173,2.5,0.030892115,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,27.3807,51.0786,0.536050322,2.154407688,0.078683441,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,42.9031,48.2878,0.888487361,2.5,0.058270848,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,70.759,65.0363,1.087992398,2.5,0.035331195,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,37.2443,48.3735,0.769931884,2.5,0.067124365,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,24.0005,47.6118,0.504087222,1.632731791,0.068029074,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,27.7252,51.8171,0.53505889,2.172351577,0.078352963,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,37.1902,92.3381,0.402761157,1.273902662,0.034253719,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,13.2043,58.0389,0.227507758,0,0,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,82.0042,94.3288,0.869344251,2.5,0.030486243,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,56.7285,65.8197,0.861877219,2.5,0.044069559,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,43.9321,73.1059,0.600937818,2.5,0.056905998,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,60.015,50.6194,1.185612631,2.5,0.041656253,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,38.9744,54.7868,0.711383034,2.5,0.064144669,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,39.6639,44.3304,0.894733637,2.5,0.063029606,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,42.6483,80.9889,0.526594385,2.5,0.058618984,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,76.3255,73.8881,1.032987721,2.5,0.032754453,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,106.358,61.6752,1.724485693,2.5,0.023505519,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,39.7772,60.7752,0.654497229,2.5,0.062850075,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,46.9022,72.2445,0.649214819,2.5,0.053302404,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,44.3205,41.6356,1.064485681,2.5,0.056407306,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,26.5568,60.4039,0.439653731,1.236252068,0.046551244,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,21.4133,51.941,0.41226199,0.801299887,0.037420663,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,34.4636,49.8695,0.691075708,2.5,0.072540303,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,51.1937,66.5477,0.769278277,2.5,0.048834134,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,47.201,53.7222,0.878612566,2.5,0.05296498,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,19.6149,59.3182,0.330672542,0.200546283,0.010224181,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,52.014,60.8842,0.854310314,2.5,0.048063983,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,45.67,59.7751,0.764030508,2.5,0.05474053,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,40.8813,51.8852,0.787918327,2.5,0.061152654,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,56.155,52.8969,1.061593402,2.5,0.044519633,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,59.0171,65.0851,0.906768216,2.5,0.042360604,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,51.0269,78.0199,0.654024166,2.5,0.048993766,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,78.9463,102.922,0.767049805,2.5,0.031667095,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,94.911,76.3133,1.24370195,2.5,0.026340466,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,104.378,76.8565,1.358089426,2.5,0.023951407,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,51.586,54.3252,0.949577728,2.5,0.048462761,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,50.6515,55.3867,0.914506551,2.5,0.04935688,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,42.2762,47.149,0.896651042,2.5,0.059134927,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,68.7611,50.5864,1.35928036,2.5,0.036357766,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,23.1407,63.7534,0.362972014,0.485738828,0.020990671,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,54.0975,57.2905,0.944266501,2.5,0.046212856,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,44.7154,72.0701,0.620443152,2.5,0.05590915,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,40.0086,56.5746,0.707183082,2.5,0.062486565,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,59.4322,60.9918,0.97442935,2.5,0.042064739,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,40.1315,48.25,0.831740933,2.5,0.062295205,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,63.711,58.2228,1.094262042,2.5,0.039239692,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,41.4344,54.3194,0.762791931,2.5,0.060336339,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,40.1909,50.8187,0.790868322,2.5,0.062203136,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,39.9757,74.1003,0.539480947,2.5,0.062537992,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,94.7442,65.6454,1.443272491,2.5,0.02638684,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,35.0382,60.9733,0.574648248,2.5,0.071350697,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,29.8156,48.4209,0.615758898,2.5,0.083848723,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,32.5565,49.697,0.655099905,2.5,0.076789581,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,32.2373,53.9251,0.59781623,2.5,0.077549919,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,58.3495,88.4523,0.659671936,2.5,0.042845269,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,23.088,52.609,0.438860271,1.068668646,0.046286757,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,32.7904,56.4232,0.581151016,2.5,0.076241827,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,24.5467,63.0234,0.389485493,0.732191181,0.029828498,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,42.932,77.545,0.553639822,2.5,0.058231622,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,29.5575,47.3015,0.624874475,2.5,0.084580902,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,46.2575,53.7444,0.860694324,2.5,0.05404529,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,58.695,50.5295,1.16159867,2.5,0.042593066,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,53.253,61.9024,0.860273592,2.5,0.046945712,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,22.318,51.3001,0.435047885,1.004666232,0.045015962,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,42.8656,51.1645,0.837799646,2.5,0.058321824,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,66.0708,56.3934,1.171605188,2.5,0.037838198,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,49.9654,50.757,0.984404122,2.5,0.050034624,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,42.388,73.3237,0.578094122,2.5,0.058978956,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,45.2727,94.6012,0.478563697,2.5,0.055220917,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,43.2948,41.1437,1.052282609,2.5,0.057743655,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10_Cap2.5,24.5088,46.178,0.530746243,1.885104505,0.076915414,,,,,,,,,,,,,,,,
